PLAY_ID	GAME_ID	REL_PLAY_ID	QTR	MIN	SEC	OFF	DEF	DRIVE_ID	DOWN	YARDS_TO_FIRST	YARDS_TO_GOAL	DESCRIPTION	OFF_SCORE	DEF_SCORE	SEASON	YEAR	MONTH	DAY	HOME_TEAM	AWAY_TEAM	PLAY_TYPE
6825	20020929_NE@SD	110	3	16	46	SD	NE	8	2	9	46	(1:46) D.Brees pass to L.Tomlinson to NE 38 for 8 yards (M.Vrabel  T.Bruschi).	21	14	2002	2002	9	29	SD	NE	PASS_COMPLETE
6826	20020929_NE@SD	111	3	16	1	SD	NE	8	3	1	38	(1:01) L.Tomlinson right guard to NE 35 for 3 yards (S.Martin).	21	14	2002	2002	9	29	SD	NE	RUN|RUN_RIGHT
6827	20020929_NE@SD	112	3	15	19	SD	NE	8	1	10	35	(:19) L.Tomlinson left tackle to NE 32 for 3 yards (T.Bruschi  R.Seymour).	21	14	2002	2002	9	29	SD	NE	RUN|RUN_LEFT
6828	20020929_NE@SD	113	4	15	0	SD	NE	8	2	7	32	(15:00) D.Brees pass incomplete to L.Tomlinson.	21	14	2002	2002	9	29	SD	NE	PASS_INCOMPLETE
6829	20020929_NE@SD	114	4	14	54	SD	NE	8	3	7	32	(14:54) (Shotgun) D.Brees pass incomplete.	21	14	2002	2002	9	29	SD	NE	PASS_INCOMPLETE
6830	20020929_NE@SD	115	4	14	49	SD	NE	8	4	7	32	(14:49) S.Christie 50 yard field goal is BLOCKED  Center-D.Binn  Holder-D.Bennett.	21	14	2002	2002	9	29	SD	NE	FIELD_GOAL_BLOCKED
6831	20020929_NE@SD	116	4	14	39	NE	SD	8	1	10	59	(14:39) A.Smith left end pushed ob at SD 48 for 11 yards (R.McNeil).	14	21	2002	2002	9	29	SD	NE	RUN|RUN_LEFT
6832	20020929_NE@SD	117	4	14	16	NE	SD	8	1	10	48	(14:16) T.Brady pass to D.Branch pushed ob at SD 38 for 10 yards (R.Beckett). PENALTY on NE-D.Patten  Offensive Holding  10 yards  enforced at SD 43.	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE|PENALTY
6833	20020929_NE@SD	118	4	14	16	NE	SD	8	1	15	53	(14:16) T.Brady pass incomplete to D.Hayes.	14	21	2002	2002	9	29	SD	NE	PASS_INCOMPLETE
6834	20020929_NE@SD	119	4	13	51	NE	SD	8	2	15	53	(13:51) T.Brady pass to D.Patten ran ob at SD 41 for 12 yards.	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6835	20020929_NE@SD	120	4	13	10	NE	SD	8	3	3	41	(13:10) (Shotgun) T.Brady pass to K.Faulk to SD 39 for 2 yards (D.Edwards).	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6836	20020929_NE@SD	121	4	12	40	NE	SD	8	4	1	39	(12:40) M.Edwards up the middle to SD 39 for no gain (B.Leber). Play Challenged by NE and Upheld. (Timeout #1 by NE at 12:33.)	14	21	2002	2002	9	29	SD	NE	RUN|RUN_MIDDLE|CHALLENGE|CHALLENGE_FAIL
6837	20020929_NE@SD	122	4	12	33	SD	NE	9	1	10	61	(12:33) D.Brees pass to L.Tomlinson to SD 46 for 7 yards (T.Bruschi).	21	14	2002	2002	9	29	SD	NE	PASS_COMPLETE
6838	20020929_NE@SD	123	4	12	1	SD	NE	9	2	3	54	(12:01) L.Tomlinson left tackle to SD 45 for -1 yards (R.Seymour).	21	14	2002	2002	9	29	SD	NE	RUN|RUN_LEFT
6839	20020929_NE@SD	124	4	11	18	SD	NE	9	3	4	55	(11:18) D.Brees pass to C.Conway to NE 42 for 13 yards (T.Bruschi).	21	14	2002	2002	9	29	SD	NE	PASS_COMPLETE
6840	20020929_NE@SD	125	4	10	35	SD	NE	9	1	10	42	(10:35) L.Tomlinson up the middle to NE 39 for 3 yards (R.Seymour  T.Bruschi).	21	14	2002	2002	9	29	SD	NE	RUN|RUN_MIDDLE
6841	20020929_NE@SD	126	4	9	50	SD	NE	9	2	7	39	(9:50) D.Brees to NE 43 for -4 yards (R.Phifer).	21	14	2002	2002	9	29	SD	NE	
6842	20020929_NE@SD	127	4	9	13	SD	NE	9	3	11	43	(9:13) D.Brees pass to C.Conway to NE 39 for 4 yards (V.Green).	21	14	2002	2002	9	29	SD	NE	PASS_COMPLETE
6843	20020929_NE@SD	128	4	8	27	SD	NE	9	4	7	39	(8:27) D.Bennett punts 25 yards to NE 14  Center-D.Binn  fair catch by K.Faulk.	21	14	2002	2002	9	29	SD	NE	PUNT
6844	20020929_NE@SD	129	4	8	19	NE	SD	9	1	10	86	(8:19) T.Brady pass to D.Branch to NE 21 for 7 yards (B.Leber).	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6845	20020929_NE@SD	130	4	7	47	NE	SD	9	2	3	79	(7:47) T.Brady pass to C.Fauria to NE 29 for 8 yards (D.Edwards).	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6846	20020929_NE@SD	131	4	7	6	NE	SD	9	1	10	71	(7:06) PENALTY on NE-K.Jones  False Start  5 yards  enforced at NE 29 - No Play.	14	21	2002	2002	9	29	SD	NE	PENALTY|NO_PLAY
6847	20020929_NE@SD	132	4	6	44	NE	SD	9	1	15	76	(6:44) T.Brady pass incomplete to D.Patten.	14	21	2002	2002	9	29	SD	NE	PASS_INCOMPLETE
6848	20020929_NE@SD	133	4	6	39	NE	SD	9	2	15	76	(6:39) T.Brady pass to D.Hayes to NE 35 for 11 yards (D.Edwards).	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6849	20020929_NE@SD	134	4	5	53	NE	SD	9	3	4	65	(5:53) (Shotgun) T.Brady pass to D.Patten pushed ob at SD 39 for 26 yards (Q.Jammer).	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6850	20020929_NE@SD	135	4	5	30	NE	SD	9	1	10	39	(5:30) T.Brady pass incomplete to M.Edwards (J.Williams).	14	21	2002	2002	9	29	SD	NE	PASS_INCOMPLETE
6851	20020929_NE@SD	136	4	5	26	NE	SD	9	2	10	39	(5:26) T.Brady pass incomplete to C.Fauria.	14	21	2002	2002	9	29	SD	NE	PASS_INCOMPLETE
6852	20020929_NE@SD	137	4	5	21	NE	SD	9	3	10	39	(5:21) A.Smith to SD 41 for -2 yards (J.Seau).	14	21	2002	2002	9	29	SD	NE	
6853	20020929_NE@SD	138	4	4	49	NE	SD	9	4	12	41	(4:49) K.Walter punts 30 yards to SD 11  Center-L.Paxton  fair catch by T.Vanover.	14	21	2002	2002	9	29	SD	NE	PUNT
6854	20020929_NE@SD	139	4	4	41	SD	NE	10	1	10	89	(4:41) L.Tomlinson right end to SD 23 for 12 yards (L.Milloy).	21	14	2002	2002	9	29	SD	NE	RUN|RUN_RIGHT
6855	20020929_NE@SD	140	4	3	56	SD	NE	10	1	10	77	(3:56) L.Tomlinson left end to SD 37 for 14 yards (T.Jones).	21	14	2002	2002	9	29	SD	NE	RUN|RUN_LEFT
6856	20020929_NE@SD	141	4	3	8	SD	NE	10	1	10	63	(3:08) L.Tomlinson right guard to SD 41 for 4 yards (T.Bruschi).	21	14	2002	2002	9	29	SD	NE	RUN|RUN_RIGHT
6857	20020929_NE@SD	142	4	2	22	SD	NE	10	2	6	59	(2:22) L.Tomlinson right guard to SD 42 for 1 yard (W.McGinest).	21	14	2002	2002	9	29	SD	NE	RUN|RUN_RIGHT
6858	20020929_NE@SD	143	4	2	15	SD	NE	10	3	5	58	(2:15) D.Brees pass to F.McCrary to SD 44 for 2 yards (V.Green).	21	14	2002	2002	9	29	SD	NE	PASS_COMPLETE
6859	20020929_NE@SD	144	4	2	0	SD	NE	10	4	3	56	(2:00) D.Bennett punts 52 yards to NE 4  Center-D.Binn  out of bounds.	21	14	2002	2002	9	29	SD	NE	PUNT
6860	20020929_NE@SD	145	4	1	51	NE	SD	10	1	10	96	(1:51) (Shotgun) T.Brady pass to C.Fauria to NE 28 for 24 yards (R.Harrison).	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6861	20020929_NE@SD	146	4	1	21	NE	SD	10	1	10	72	(1:21) (Shotgun) T.Brady pass to D.Branch to NE 35 for 7 yards (V.Fox).	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6862	20020929_NE@SD	147	4	1	21	NE	SD	10	2	3	65	(1:21) T.Brady pass incomplete.	14	21	2002	2002	9	29	SD	NE	PASS_INCOMPLETE
6863	20020929_NE@SD	148	4	1	9	NE	SD	10	3	3	65	(1:09) (Shotgun) T.Brady pass to J.Redmond to NE 37 for 2 yards (Q.Jammer).	14	21	2002	2002	9	29	SD	NE	PASS_COMPLETE
6864	20020929_NE@SD	149	4	0	46	NE	SD	10	4	1	63	(:46) T.Brady up the middle to NE 40 for 3 yards (R.Johnson  D.Edwards).	14	21	2002	2002	9	29	SD	NE	RUN|RUN_MIDDLE
6865	20020929_NE@SD	150	4	0	45	NE	SD	10	1	10	60	(:45) T.Brady pass incomplete to D.Patten. Play Challenged by Review Assistant and REVERSED. T.Brady pass to D.Patten to SD 45 for 15 yards (R.Harrison).	14	21	2002	2002	9	29	SD	NE	PASS_INCOMPLETE|CHALLENGE|CHALLENGE_SUCCESSFUL
6866	20020929_NE@SD	151	4	0	33	NE	SD	10	1	10	45	(:33) (Shotgun) T.Brady pass incomplete to D.Branch.	14	21	2002	2002	9	29	SD	NE	PASS_INCOMPLETE
6867	20020929_NE@SD	152	4	0	25	NE	SD	10	2	10	45	(:25) (Shotgun) T.Brady pass incomplete to D.Branch. PENALTY on NE-M.Light  Offensive Holding  10 yards  enforced at SD 45 - No Play.	14	21	2002	2002	9	29	SD	NE	PASS_INCOMPLETE|PENALTY|NO_PLAY
6868	20020929_NE@SD	153	4	0	17	NE	SD	10	2	20	55	(:17) (Shotgun) T.Brady pass to K.Faulk to SD 42 for 13 yards. FUMBLES  touched at SD 42  RECOVERED by SD-A.Molden at SD 42. A.Molden to SD 42 for no gain (G.Ruegamer). PENALTY on SD-R.McNeil  Unsportsmanlike Conduct  15 yards  enforced at SD 42.	14	21	2002	2002	9	29	SD	NE	FUMBLE|PASS_COMPLETE|PENALTY
6869	20020929_NE@SD	154	4	0	8	SD	NE	11	1	10	73	(:08) D.Brees kneels  dead ball declared at SD 26 for -1 yards.	21	14	2002	2002	9	29	SD	NE	
6870	20020929_TEN@OAK	1	1	0	0	OAK	TEN	-1	0	0	73	S.Janikowski kicks 78 yards from OAK 30 to TEN -8. E.Berlin  Touchback.	0	0	2002	2002	9	29	OAK	TEN	KICKOFF
6871	20020929_TEN@OAK	2	1	60	0	TEN	OAK	1	1	10	80	(15:00) S.McNair pass intended for K.Dyson INTERCEPTED by P.Buchanon at TEN 46. P.Buchanon to TEN 46 for no gain (K.Dyson). Play Challenged by TEN and REVERSED. S.McNair pass incomplete to K.Dyson (P.Buchanon).	0	0	2002	2002	9	29	OAK	TEN	INTERCEPTION|PASS_INCOMPLETE|CHALLENGE|CHALLENGE_SUCCESSFUL
6872	20020929_TEN@OAK	3	1	59	55	TEN	OAK	1	2	10	80	(14:55) PENALTY on TEN-F.Wycheck  False Start  5 yards  enforced at TEN 20 - No Play.	0	0	2002	2002	9	29	OAK	TEN	PENALTY|NO_PLAY
6873	20020929_TEN@OAK	4	1	59	55	TEN	OAK	1	2	15	85	(14:55) S.McNair pass intended for D.Mason INTERCEPTED by R.Woodson ([95]) at TEN 35. R.Woodson pushed ob at TEN 17 for 18 yards.	0	0	2002	2002	9	29	OAK	TEN	INTERCEPTION
6874	20020929_TEN@OAK	5	1	59	46	OAK	TEN	1	1	10	17	(14:46) R.Gannon pass to C.Garner for 17 yards  TOUCHDOWN.	0	0	2002	2002	9	29	OAK	TEN	PASS_COMPLETE|TOUCHDOWN
6875	20020929_TEN@OAK	6	1	59	46	OAK	TEN	-1	0	0	17	S.Janikowski extra point is GOOD  Center-A.Treu  Holder-S.Lechler.	0	0	2002	2002	9	29	OAK	TEN	
6876	20020929_TEN@OAK	7	1	59	46	OAK	TEN	-1	0	0	17	S.Janikowski kicks 76 yards from OAK 30 to TEN -6. J.Simon  Touchback.	7	0	2002	2002	9	29	OAK	TEN	KICKOFF
6877	20020929_TEN@OAK	8	1	59	39	TEN	OAK	2	1	10	80	(14:39) E.George left end to TEN 21 for 1 yard (E.Barton). PENALTY on OAK-D.Grant  Defensive Offside  5 yards  enforced at TEN 20 - No Play.	0	7	2002	2002	9	29	OAK	TEN	RUN|RUN_LEFT|PENALTY|NO_PLAY
6878	20020929_TEN@OAK	9	1	59	19	TEN	OAK	2	1	5	75	(14:19) E.George left end to TEN 29 for 4 yards (N.Harris).	0	7	2002	2002	9	29	OAK	TEN	RUN|RUN_LEFT
6879	20020929_TEN@OAK	10	1	58	38	TEN	OAK	2	2	1	71	(13:38) E.George right end to TEN 34 for 5 yards (E.Barton  R.Woodson).	0	7	2002	2002	9	29	OAK	TEN	RUN|RUN_RIGHT
6880	20020929_TEN@OAK	11	1	57	52	TEN	OAK	2	1	10	66	(12:52) S.McNair pass incomplete to F.Wycheck.	0	7	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE
6881	20020929_TEN@OAK	12	1	57	45	TEN	OAK	2	2	10	66	(12:45) E.George left tackle to TEN 36 for 2 yards (T.Bryant  [95]).	0	7	2002	2002	9	29	OAK	TEN	RUN|RUN_LEFT
6882	20020929_TEN@OAK	13	1	57	4	TEN	OAK	2	3	8	64	(12:04) S.McNair pass to D.Bennett to TEN 42 for 6 yards (T.Shaw  T.James).	0	7	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6883	20020929_TEN@OAK	14	1	56	24	TEN	OAK	2	4	2	58	(11:24) C.Hentrich punts 41 yards to OAK 17  Center-A.Graham. P.Buchanon for 83 yards  TOUCHDOWN.	0	7	2002	2002	9	29	OAK	TEN	TOUCHDOWN|PUNT
6884	20020929_TEN@OAK	15	1	56	24	OAK	TEN	-1	0	0	58	S.Janikowski extra point is GOOD  Center-A.Treu  Holder-S.Lechler.	7	0	2002	2002	9	29	OAK	TEN	
6885	20020929_TEN@OAK	16	1	56	24	OAK	TEN	-1	0	0	58	S.Janikowski kicks 78 yards from OAK 30 to TEN -8. E.Berlin  Touchback.	39	19	2002	2002	9	29	OAK	TEN	KICKOFF
6886	20020929_TEN@OAK	17	1	56	6	TEN	OAK	3	1	10	80	(11:06) S.McNair pass incomplete. PENALTY on TEN-S.McNair  Intentional Grounding  12 yards  enforced at TEN 20.	19	39	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE|PENALTY
6887	20020929_TEN@OAK	18	1	55	58	TEN	OAK	3	2	22	92	(10:58) S.McNair pass to E.George to TEN 11 for 3 yards (B.Romanowski  N.Harris).	19	39	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6888	20020929_TEN@OAK	19	1	55	15	TEN	OAK	3	3	19	89	(10:15) (Shotgun) S.McNair pass to E.George to TEN 21 for 10 yards (R.Woodson). Penalty on TEN-B.Hopkins  Illegal Formation  declined.	19	39	2002	2002	9	29	OAK	TEN	PASS_COMPLETE|PENALTY
6889	20020929_TEN@OAK	20	1	54	56	TEN	OAK	3	4	9	79	(9:56) C.Hentrich punts 53 yards to OAK 26  Center-A.Graham. P.Buchanon to OAK 21 for -5 yards. Lateral to T.Kirby for 79 yards  TOUCHDOWN.	19	39	2002	2002	9	29	OAK	TEN	TOUCHDOWN|PUNT
6890	20020929_TEN@OAK	21	1	54	56	OAK	TEN	-1	0	0	79	S.Janikowski extra point is GOOD  Center-A.Treu  Holder-S.Lechler.	39	19	2002	2002	9	29	OAK	TEN	
6891	20020929_TEN@OAK	22	1	54	56	OAK	TEN	-1	0	0	79	S.Janikowski kicks 76 yards from OAK 30 to TEN -6. J.Simon  Touchback.	21	0	2002	2002	9	29	OAK	TEN	KICKOFF
6892	20020929_TEN@OAK	23	1	54	36	TEN	OAK	4	1	10	80	(9:36) E.George right tackle to TEN 17 for -3 yards (T.Smith).	0	21	2002	2002	9	29	OAK	TEN	RUN|RUN_RIGHT
6893	20020929_TEN@OAK	24	1	53	57	TEN	OAK	4	2	13	83	(8:57) S.McNair pass to D.Mason ran ob at TEN 26 for 9 yards (P.Buchanon).	0	21	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6894	20020929_TEN@OAK	25	1	53	24	TEN	OAK	4	3	4	74	(8:24) S.McNair pass to D.Mason to TEN 34 for 8 yards (B.Romanowski  T.Shaw).	0	21	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6895	20020929_TEN@OAK	26	1	52	37	TEN	OAK	4	1	10	66	(7:37) E.George up the middle to TEN 35 for 1 yard (D.Grant).	0	21	2002	2002	9	29	OAK	TEN	RUN|RUN_MIDDLE
6896	20020929_TEN@OAK	27	1	51	57	TEN	OAK	4	2	9	65	(6:57) S.McNair pass incomplete to D.Mason.	0	21	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE
6897	20020929_TEN@OAK	28	1	51	53	TEN	OAK	4	3	9	65	(6:53) (Shotgun) S.McNair pass to D.Bennett to 50 for 15 yards (R.Woodson  D.Gibson).	0	21	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6898	20020929_TEN@OAK	29	1	51	11	TEN	OAK	4	1	10	50	(6:11) S.McNair pass to M.Green pushed ob at OAK 29 for 21 yards (R.Woodson).	0	21	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6899	20020929_TEN@OAK	30	1	50	30	TEN	OAK	4	1	10	29	(5:30) J.Simon right tackle to OAK 27 for 2 yards (N.Harris).	0	21	2002	2002	9	29	OAK	TEN	RUN|RUN_RIGHT
6900	20020929_TEN@OAK	31	1	49	53	TEN	OAK	4	2	8	27	(4:53) S.McNair pass to J.Simon to OAK 22 for 5 yards (B.Romanowski).	0	21	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6901	20020929_TEN@OAK	32	1	49	8	TEN	OAK	4	3	3	22	(4:08) S.McNair pass to D.Bennett to OAK 5 for 17 yards (T.James).	0	21	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6902	20020929_TEN@OAK	33	1	48	23	TEN	OAK	4	1	5	5	(3:23) E.George right end to OAK 1 for 4 yards (D.Gibson  T.James).	0	21	2002	2002	9	29	OAK	TEN	RUN|RUN_RIGHT
6903	20020929_TEN@OAK	34	1	47	47	TEN	OAK	4	2	1	1	(2:47) E.George up the middle for 1 yard  TOUCHDOWN.	0	21	2002	2002	9	29	OAK	TEN	RUN|RUN_MIDDLE|TOUCHDOWN
6904	20020929_TEN@OAK	35	1	47	47	TEN	OAK	-1	0	0	1	J.Nedney extra point is GOOD  Center-A.Graham  Holder-C.Hentrich.	0	21	2002	2002	9	29	OAK	TEN	
6905	20020929_TEN@OAK	36	1	47	47	TEN	OAK	-1	0	0	1	J.Nedney kicks 60 yards from TEN 30 to OAK 10. D.Combs to OAK 17 for 7 yards (M.Echols). PENALTY on OAK-E.Johnson  Illegal Block Above the Waist  6 yards  enforced at OAK 12.	20	38	2002	2002	9	29	OAK	TEN	KICKOFF|PENALTY
6906	20020929_TEN@OAK	37	1	47	29	OAK	TEN	2	1	10	94	(2:29) R.Gannon pass to T.Brown pushed ob at OAK 13 for 7 yards (K.Bulluck).	38	20	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6907	20020929_TEN@OAK	38	1	47	7	OAK	TEN	2	2	3	87	(2:07) R.Gannon pass incomplete to T.Brown.	38	20	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE
6908	20020929_TEN@OAK	39	1	47	4	OAK	TEN	2	3	3	87	(2:04) R.Gannon pass to C.Garner to OAK 19 for 6 yards (K.Bulluck).	38	20	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6909	20020929_TEN@OAK	40	1	46	30	OAK	TEN	2	1	10	81	(1:30) R.Gannon pass incomplete to D.Jolley.	38	20	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE
6910	20020929_TEN@OAK	41	1	46	25	OAK	TEN	2	2	10	81	(1:25) R.Gannon pass to J.Rice to TEN 6 for 75 yards (L.Schulters  S.Rolle).	38	20	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6911	20020929_TEN@OAK	42	1	45	42	OAK	TEN	2	1	6	6	(:42) T.Wheatley up the middle to TEN 3 for 3 yards.	38	20	2002	2002	9	29	OAK	TEN	RUN|RUN_MIDDLE
6912	20020929_TEN@OAK	43	2	45	0	OAK	TEN	2	2	3	3	(15:00) Penalty on OAK  False Start  declined. PENALTY on OAK-B.Robbins  Personal Foul  15 yards  enforced at TEN 3 - No Play.	38	20	2002	2002	9	29	OAK	TEN	PENALTY|NO_PLAY
6913	20020929_TEN@OAK	44	2	45	0	OAK	TEN	2	2	18	18	(15:00) C.Garner left end to TEN 15 for 3 yards (M.Echols).	38	20	2002	2002	9	29	OAK	TEN	RUN|RUN_LEFT
6914	20020929_TEN@OAK	45	2	44	25	OAK	TEN	2	3	15	15	(14:25) R.Gannon pass to J.Ritchie to TEN 10 for 5 yards (K.Bulluck  M.Echols).	38	20	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6915	20020929_TEN@OAK	46	2	43	46	OAK	TEN	2	4	10	10	(13:46) S.Janikowski 28 yard field goal is GOOD  Center-A.Treu  Holder-S.Lechler.	38	20	2002	2002	9	29	OAK	TEN	FIELD_GOAL_GOOD
6916	20020929_TEN@OAK	47	2	43	46	OAK	TEN	-1	0	0	10	S.Janikowski kicks 63 yards from OAK 30 to TEN 7  out of bounds.	24	7	2002	2002	9	29	OAK	TEN	KICKOFF
6917	20020929_TEN@OAK	48	2	43	42	TEN	OAK	5	1	10	60	(13:42) S.McNair pass to K.Dyson pushed ob at TEN 45 for 5 yards (T.James).	7	24	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6918	20020929_TEN@OAK	49	2	43	13	TEN	OAK	5	2	5	55	(13:13) S.McNair pass to D.Mason to OAK 37 for 18 yards (P.Buchanon).	7	24	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6919	20020929_TEN@OAK	50	2	42	33	TEN	OAK	5	1	10	37	(12:33) E.George right guard to OAK 32 for 5 yards (S.Adams  E.Barton).	7	24	2002	2002	9	29	OAK	TEN	RUN|RUN_RIGHT
6920	20020929_TEN@OAK	51	2	41	55	TEN	OAK	5	2	5	32	(11:55) E.George right tackle to OAK 28 for 4 yards (D.Grant).	7	24	2002	2002	9	29	OAK	TEN	RUN|RUN_RIGHT
6921	20020929_TEN@OAK	52	2	41	11	TEN	OAK	5	3	1	28	(11:11) PENALTY on TEN-G.DiNapoli  False Start  5 yards  enforced at OAK 28 - No Play.	7	24	2002	2002	9	29	OAK	TEN	PENALTY|NO_PLAY
6922	20020929_TEN@OAK	53	2	40	56	TEN	OAK	5	3	6	33	(10:56) S.McNair pass to K.Dyson to OAK 28 for 5 yards (T.James  T.Bryant).	7	24	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6923	20020929_TEN@OAK	54	2	40	8	TEN	OAK	5	4	1	28	(10:08) E.George right tackle to OAK 28 for no gain (T.Bryant).	7	24	2002	2002	9	29	OAK	TEN	RUN|RUN_RIGHT
6924	20020929_TEN@OAK	55	2	40	2	OAK	TEN	3	1	10	72	(10:02) R.Gannon pass to C.Garner to OAK 40 for 12 yards (T.Williams  H.Ford).	24	7	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6925	20020929_TEN@OAK	56	2	39	26	OAK	TEN	3	1	10	60	(9:26) C.Garner up the middle to OAK 39 for -1 yards (H.Ford).	24	7	2002	2002	9	29	OAK	TEN	RUN|RUN_MIDDLE
6926	20020929_TEN@OAK	57	2	38	52	OAK	TEN	3	2	11	61	(8:52) R.Gannon pass to D.Jolley to OAK 45 for 6 yards (K.Bulluck).	24	7	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6927	20020929_TEN@OAK	58	2	38	12	OAK	TEN	3	3	5	55	(8:12) R.Gannon pass incomplete to R.Jordan.	24	7	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE
6928	20020929_TEN@OAK	59	2	38	7	OAK	TEN	3	4	5	55	(8:07) S.Lechler punts 41 yards to TEN 14  Center-A.Treu  out of bounds. PENALTY on TEN-D.Mitchell  Running Into the Kicker  5 yards  enforced at OAK 45 - No Play.	24	7	2002	2002	9	29	OAK	TEN	PUNT|PENALTY|NO_PLAY
6929	20020929_TEN@OAK	60	2	37	58	OAK	TEN	3	1	10	50	(7:58) J.Rice up the middle to TEN 43 for 7 yards (C.Hall). Double reverse Brown to Rice. Rice assumed passing position  then ran up the middle	24	7	2002	2002	9	29	OAK	TEN	RUN|RUN_MIDDLE
6930	20020929_TEN@OAK	61	2	37	11	OAK	TEN	3	2	3	43	(7:11) T.Wheatley up the middle to TEN 39 for 4 yards (C.Hall).	24	7	2002	2002	9	29	OAK	TEN	RUN|RUN_MIDDLE
6931	20020929_TEN@OAK	62	2	36	27	OAK	TEN	3	1	10	39	(6:27) R.Gannon pass incomplete to T.Brown.	24	7	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE
6932	20020929_TEN@OAK	63	2	36	23	OAK	TEN	3	2	10	39	(6:23) R.Gannon pass incomplete to T.Brown.	24	7	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE
6933	20020929_TEN@OAK	64	2	36	19	OAK	TEN	3	3	10	39	(6:19) R.Gannon pass to T.Kirby to TEN 34 for 5 yards (K.Bulluck). FUMBLES (K.Bulluck)  RECOVERED by TEN-D.Mitchell at TEN 33. D.Mitchell to TEN 34 for 1 yard (T.Kirby).	24	7	2002	2002	9	29	OAK	TEN	FUMBLE|PASS_COMPLETE
6934	20020929_TEN@OAK	65	2	36	12	TEN	OAK	6	1	10	66	(6:12) S.McNair pass to K.Dyson to TEN 39 for 5 yards (B.Romanowski).	7	24	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6935	20020929_TEN@OAK	66	2	35	28	TEN	OAK	6	2	5	61	(5:28) E.George left guard to TEN 42 for 3 yards (D.Grant  E.Barton).	7	24	2002	2002	9	29	OAK	TEN	RUN|RUN_LEFT
6936	20020929_TEN@OAK	67	2	34	46	TEN	OAK	6	3	2	58	(4:46) S.McNair pass incomplete to F.Wycheck.	7	24	2002	2002	9	29	OAK	TEN	PASS_INCOMPLETE
6937	20020929_TEN@OAK	68	2	34	40	TEN	OAK	6	4	2	58	(4:40) C.Hentrich punts 44 yards to OAK 14  Center-A.Graham  fair catch by P.Buchanon.	7	24	2002	2002	9	29	OAK	TEN	PUNT
6938	20020929_TEN@OAK	69	2	34	33	OAK	TEN	4	1	10	86	(4:33) R.Gannon pass to C.Garner ran ob at OAK 19 for 5 yards (M.Echols).	24	7	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6939	20020929_TEN@OAK	70	2	34	15	OAK	TEN	4	2	5	81	(4:15) R.Gannon pass to J.Rice to OAK 29 for 10 yards (D.Mitchell  K.Bulluck).	24	7	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6940	20020929_TEN@OAK	71	2	33	45	OAK	TEN	4	1	10	71	(3:45) C.Garner up the middle to OAK 33 for 4 yards (C.Hall).	24	7	2002	2002	9	29	OAK	TEN	RUN|RUN_MIDDLE
6941	20020929_TEN@OAK	72	2	33	10	OAK	TEN	4	2	6	67	(3:10) R.Gannon pass to T.Brown ran ob at TEN 48 for 19 yards (L.Schulters).	24	7	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
6942	20020929_TEN@OAK	73	2	32	52	OAK	TEN	4	1	10	48	(2:52) R.Gannon pass to T.Brown to TEN 44 for 4 yards (M.Echols).	24	7	2002	2002	9	29	OAK	TEN	PASS_COMPLETE
